tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
193,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
194,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
195,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
196,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
197,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
198,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
199,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
200,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
201,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
202,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
203,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
204,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
205,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
206,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
207,ConstVelHigher0.76,keimola,1.0,0.0,0.0,0.0,110,0.0,0,0,5,71.13166608881721,FIXME
