tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,relative_angle,slip_angle,angle_velocity,angle_acceleration,can_switch,lane_start,lane_end,bend_direction,piece_index,in_piece_distance,is_crashed
32,ThresholdSearcher,keimola,0.3,1.428350578995321,1.428350578995321,0.03207447797968754,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,26.01082162922922,0
33,ThresholdSearcher,keimola,0.3,1.459783567415414,1.459783567415414,0.03143298842009301,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,27.470605196644634,0
34,ThresholdSearcher,keimola,0.3,1.4905878960671082,1.4905878960671082,0.030804328651694135,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,28.961193092711742,0
35,ThresholdSearcher,keimola,0.3,1.5207761381457665,1.5207761381457665,0.030188242078658334,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,30.48196923085751,0
36,ThresholdSearcher,keimola,0.3,1.55036061538285,1.55036061538285,0.029584477237083462,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,32.03232984624036,0
37,ThresholdSearcher,keimola,0.3,1.5793534030751957,1.5793534030751957,0.0289927876923457,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,33.611683249315554,0
38,ThresholdSearcher,keimola,0.3,1.607766335013686,1.607766335013686,0.02841293193849026,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,35.21944958432924,0
39,ThresholdSearcher,keimola,0.3,1.6356110083134183,1.6356110083134183,0.027844673299732392,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,36.85506059264266,0
40,ThresholdSearcher,keimola,0.3,1.662898788147146,1.662898788147146,0.027287779833727654,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,38.517959380789804,0
41,ThresholdSearcher,keimola,0.3,1.689640812384205,1.689640812384205,0.02674202423705907,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,40.20760019317401,0
42,ThresholdSearcher,keimola,0.3,1.7158479961365174,1.7158479961365174,0.026207183752312346,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,41.92344818931053,0
43,ThresholdSearcher,keimola,0.3,1.741531036213793,1.741531036213793,0.02568304007727562,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,43.66497922552432,0
44,ThresholdSearcher,keimola,0.3,1.7667004154895167,1.7667004154895167,0.025169379275723713,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,45.43167964101384,0
45,ThresholdSearcher,keimola,0.3,1.7913664071797228,1.7913664071797228,0.024665991690206113,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,47.22304604819356,0
46,ThresholdSearcher,keimola,0.3,1.815539079036128,1.815539079036128,0.02417267185640526,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,49.03858512722969,0
47,ThresholdSearcher,keimola,0.3,1.8392282974554064,1.8392282974554064,0.02368921841927829,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,50.877813424685094,0
48,ThresholdSearcher,keimola,0.3,1.8624437315062963,1.8624437315062963,0.023215434050889883,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,52.74025715619139,0
49,ThresholdSearcher,keimola,0.3,1.8851948568761685,1.8851948568761685,0.022751125369872227,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,54.62545201306756,0
50,ThresholdSearcher,keimola,0.3,1.9074909597386522,1.9074909597386522,0.022296102862483735,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,56.53294297280621,0
51,ThresholdSearcher,keimola,0.3,1.929341140543876,1.929341140543876,0.02185018080522383,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,58.46228411335009,0
52,ThresholdSearcher,keimola,0.3,1.9507543177330007,1.9507543177330007,0.02141317718912461,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,60.41303843108309,0
53,ThresholdSearcher,keimola,0.3,1.9717392313783364,1.9717392313783364,0.020984913645335723,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,62.384777662461424,0
54,ThresholdSearcher,keimola,0.3,1.9923044467507722,1.9923044467507722,0.02056521537243583,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,64.3770821092122,0
55,ThresholdSearcher,keimola,0.3,2.0124583578157598,2.0124583578157598,0.02015391106498754,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,66.38954046702796,0
56,ThresholdSearcher,keimola,0.3,2.0322091906594437,2.0322091906594437,0.019750832843683952,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,68.4217496576874,0
57,ThresholdSearcher,keimola,0.3,2.0515650068462463,2.0515650068462463,0.0193558161868026,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,70.47331466453365,0
58,ThresholdSearcher,keimola,0.3,2.070533706709327,2.070533706709327,0.018968699863080474,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,72.54384837124297,0
59,ThresholdSearcher,keimola,0.3,2.089123032575145,2.089123032575145,0.018589325865818296,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,74.63297140381812,0
60,ThresholdSearcher,keimola,0.3,2.1073405719236433,2.1073405719236433,0.018217539348498235,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,76.74031197574176,0
61,ThresholdSearcher,keimola,0.3,2.1251937604851605,2.1251937604851605,0.017853188561517186,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,78.86550573622692,0
