tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
35,KeimolaAccelerator,keimola,0.5,2.5346268969096073,2.5346268969096073,0.05031373679776152,inf,0.0,0,0,0,50.80328205142917,FIXME
36,KeimolaAccelerator,keimola,0.5,2.583934358971412,2.583934358971412,0.049307462061804586,inf,0.0,0,0,0,53.38721641040058,FIXME
37,KeimolaAccelerator,keimola,0.5,2.632255671791988,2.632255671791988,0.04832131282057617,inf,0.0,0,0,0,56.01947208219257,FIXME
38,KeimolaAccelerator,keimola,0.5,2.6796105583561456,2.6796105583561456,0.04735488656415754,inf,0.0,0,0,0,58.69908264054872,FIXME
39,KeimolaAccelerator,keimola,0.5,2.726018347189026,2.726018347189026,0.046407788832880215,inf,0.0,0,0,0,61.42510098773774,FIXME
40,KeimolaAccelerator,keimola,0.5,2.7714979802452504,2.7714979802452504,0.0454796330562246,inf,0.0,0,0,0,64.196598967983,FIXME
41,KeimolaAccelerator,keimola,0.5,2.816068020640344,2.816068020640344,0.04457004039509371,inf,0.0,0,0,0,67.01266698862334,FIXME
42,KeimolaAccelerator,keimola,0.5,2.859746660227529,2.859746660227529,0.043678639587184875,inf,0.0,0,0,0,69.87241364885087,FIXME
43,KeimolaAccelerator,keimola,0.5,2.9025517270229813,2.9025517270229813,0.04280506679545226,inf,0.0,0,0,0,72.77496537587385,FIXME
44,KeimolaAccelerator,keimola,0.5,2.9445006924825208,2.9445006924825208,0.04194896545953952,inf,0.0,0,0,0,75.71946606835637,FIXME
45,KeimolaAccelerator,keimola,0.5,2.9856106786328667,2.9856106786328667,0.04110998615034589,inf,0.0,0,0,0,78.70507674698923,FIXME
46,KeimolaAccelerator,keimola,0.5,3.0258984650602088,3.0258984650602088,0.0402877864273421,inf,0.0,0,0,0,81.73097521204944,FIXME
47,KeimolaAccelerator,keimola,0.5,3.0653804957590154,3.0653804957590154,0.039482030698806625,inf,0.0,0,0,0,84.79635570780846,FIXME
48,KeimolaAccelerator,keimola,0.5,3.1040728858438342,3.1040728858438342,0.03869239008481884,inf,0.0,0,0,0,87.9004285936523,FIXME
49,KeimolaAccelerator,keimola,0.5,3.141991428126957,3.141991428126957,0.03791854228312275,inf,0.0,0,0,0,91.04242002177925,FIXME
50,KeimolaAccelerator,keimola,0.5,3.1791515995644204,3.1791515995644204,0.03716017143746342,inf,0.0,0,0,0,94.22157162134367,FIXME
51,KeimolaAccelerator,keimola,0.5,3.215568567573129,3.215568567573129,0.03641696800870875,inf,0.0,0,0,0,97.4371401889168,FIXME
52,KeimolaAccelerator,keimola,0.5,3.2512571962216583,3.2512571962216583,0.035688628648529175,inf,0.0,0,0,1,0.6883973851384582,FIXME
53,KeimolaAccelerator,keimola,0.5,3.28623205229723,3.28623205229723,0.034974856075571825,inf,0.0,0,0,1,3.9746294374356883,FIXME
54,KeimolaAccelerator,keimola,0.5,3.320507411251286,3.320507411251286,0.03427535895405587,inf,0.0,0,0,1,7.295136848686974,FIXME
55,KeimolaAccelerator,keimola,0.5,3.3540972630262598,3.3540972630262598,0.033589851774973756,inf,0.0,0,0,1,10.649234111713234,FIXME
56,KeimolaAccelerator,keimola,0.5,3.3870153177657336,3.3870153177657336,0.032918054739473845,inf,0.0,0,0,1,14.036249429478968,FIXME
57,KeimolaAccelerator,keimola,0.5,3.41927501141042,3.41927501141042,0.032259693644686394,inf,0.0,0,0,1,17.455524440889388,FIXME
58,KeimolaAccelerator,keimola,0.5,3.4508895111822113,3.4508895111822113,0.031614499771791316,inf,0.0,0,0,1,20.9064139520716,FIXME
59,KeimolaAccelerator,keimola,0.5,3.4818717209585692,3.4818717209585692,0.030982209776357905,inf,0.0,0,0,1,24.38828567303017,FIXME
60,KeimolaAccelerator,keimola,0.5,3.512234286539396,3.512234286539396,0.03036256558082684,inf,0.0,0,0,1,27.900519959569564,FIXME
61,KeimolaAccelerator,keimola,0.5,3.541989600808609,3.541989600808609,0.029755314269213073,inf,0.0,0,0,1,31.442509560378173,FIXME
