tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,relative_angle,slip_angle,angle_velocity,angle_acceleration,can_switch,lane_start,lane_end,bend_direction,piece_index,in_piece_distance,is_crashed
848,harmony,keimola,0.6,6.00165908497037,6.00165908497037,-3.385887694662415e-05,90,-0.029728931248964384,0.029728931248964384,-0.0012394387171070984,-0.00012042715297119061,0,0,0,-1,14,1.8764350364130564,0
849,harmony,keimola,0.6,6.001625903270963,6.001625903270963,-3.318169940769167e-05,90,0.1846861483982324,-0.1846861483982324,-0.2144150796471968,-0.2131756409300897,0,0,0,-1,14,7.878060939684019,0
850,harmony,keimola,0.6,6.001593385205544,6.001593385205544,-3.2518065419040454e-05,90,0.5893384442351695,-0.5893384442351695,-0.40465229583693707,-0.19023721618974027,0,0,0,-1,14,13.879654324889563,0
851,harmony,keimola,0.6,6.001561517501431,6.001561517501431,-3.1867704112897854e-05,90,1.1621564797585364,-1.1621564797585364,-0.572818035523367,-0.1681657396864299,0,0,0,-1,14,19.881215842390993,0
852,harmony,keimola,0.6,6.001530287151404,6.001530287151404,-3.1230350026945075e-05,90,1.8820146283127097,-1.8820146283127097,-0.7198581485541733,-0.14704011303080633,0,0,0,-1,14,25.882746129542397,0
853,harmony,keimola,0.6,6.001499681408376,6.001499681408376,-3.060574302793384e-05,90,2.728797024613107,-2.728797024613107,-0.8467823963003971,-0.1269242477462238,0,0,0,-1,14,31.884245810950773,0
854,harmony,keimola,0.6,6.001469687780208,6.001469687780208,-2.999362816780149e-05,90,3.6834475061159737,-3.6834475061159737,-0.9546504815028669,-0.10786808520246982,0,0,0,-1,14,37.88571549873098,0
855,harmony,keimola,0.6,6.001440294024604,6.001440294024604,-2.9393755603734917e-05,90,4.728006606972544,-4.728006606972544,-1.0445591008565702,-0.08990861935370331,0,0,0,-1,14,43.887155792755586,0
856,harmony,keimola,0.6,6.0014114881441145,6.0014114881441145,-2.8805880489812807e-05,90,5.845636622153099,-5.845636622153099,-1.1176300151805547,-0.07307091432398449,0,0,0,-1,14,49.8885672808997,0
857,harmony,keimola,0.6,6.001383258381232,6.001383258381232,-2.8229762882858722e-05,90,7.0206357470523315,-7.0206357470523315,-1.1749991248992329,-0.057369109718678146,0,0,0,-1,14,55.88995053928093,0
858,harmony,keimola,0.6,6.001355593213603,6.001355593213603,-2.766516762875426e-05,90,8.238442279296425,-8.238442279296425,-1.2178065322440936,-0.04280740734486077,0,0,0,-1,14,61.891306132494535,0
859,harmony,keimola,0.6,6.001328481349333,6.001328481349333,-2.711186427006851e-05,90,9.485629845336003,-9.485629845336003,-1.2471875660395781,-0.029381033795484512,0,0,0,-1,14,67.89263461384387,0
860,harmony,keimola,0.6,6.001301911722351,6.001301911722351,-2.6569626982109185e-05,90,10.749894585463704,-10.749894585463704,-1.2642647401277003,-0.01707717408812215,0,0,0,-1,15,3.2081018197958713,0
861,harmony,keimola,0.6,6.0012758734879,6.0012758734879,-2.6038234450354025e-05,90,12.02003519783904,-12.02003519783904,-1.2701406123753358,-0.005875872247635527,0,0,0,-1,15,9.209377693283772,0
862,harmony,keimola,0.6,6.001250356018142,6.001250356018142,-2.55174697585403e-05,90,13.285926705595847,-13.285926705595847,-1.2658915077568071,0.004249104618528676,0,0,0,-1,15,15.210628049301913,0
863,harmony,keimola,0.6,6.00122534889778,6.00122534889778,-2.5007120362019464e-05,90,14.538488771768316,-14.538488771768316,-1.2525620661724695,0.013329441584337687,0,0,0,-1,15,21.211853398199693,0
864,harmony,keimola,0.6,6.001200841919825,6.001200841919825,-2.4506977954530385e-05,90,15.769649345179019,-15.769649345179019,-1.231160573410703,0.021401492761766505,0,0,0,-1,15,27.21305424011952,0
865,harmony,keimola,0.6,6.00117682508143,6.00117682508143,-2.4016838395368723e-05,90,16.972304377124008,-16.972304377124008,-1.202655031944989,0.028505541465714046,0,0,0,-1,15,33.21423106520095,0
866,harmony,keimola,0.6,6.0011532885798005,6.0011532885798005,-2.3536501629450868e-05,90,18.14027430416274,-18.14027430416274,-1.1679699270387331,0.03468510490625576,0,0,0,-1,15,39.21538435378075,0
867,harmony,keimola,0.6,6.0011302228082,6.0011302228082,-2.3065771600272456e-05,90,19.26825794703032,-19.26825794703032,-1.12798364286758,0.03998628417115313,0,0,0,-1,15,45.21651457658895,0
868,harmony,keimola,0.6,6.001107618352037,6.001107618352037,-2.260445616286688e-05,90,20.3517844300527,-20.3517844300527,-1.0835264830223785,0.04445715984520149,0,0,0,-1,15,51.217622194940986,0
869,harmony,keimola,0.6,6.001085465985,6.001085465985,-2.2152367037620024e-05,90,21.38716367983895,-21.38716367983895,-1.0353792497862493,0.04814723323612924,0,0,0,-1,15,57.218707660925986,0
870,harmony,keimola,0.6,6.001063756665296,6.001063756665296,-2.1709319703688834e-05,90,22.371436016788063,-22.371436016788063,-0.9842723369491146,0.051106912837134644,0,0,0,-1,15,63.21977141759128,0
871,harmony,keimola,0.6,6.001042481531989,6.001042481531989,-2.1275133306630778e-05,90,23.302321308383043,-23.302321308383043,-0.9308852915949792,0.05338704535413541,0,0,0,-1,15,69.22081389912327,0
872,harmony,keimola,0.6,6.001021631901352,6.001021631901352,-2.0849630637087557e-05,90,24.178168109619754,-24.178168109619754,-0.8758468012367118,0.05503849035826747,0,0,0,-1,16,4.536000825254277,0
