tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,relative_angle,slip_angle,angle_velocity,angle_acceleration,can_switch,lane_start,lane_end,bend_direction,piece_index,in_piece_distance,is_crashed
64,gradual2,keimola,0.5919199999999983,4.2892585532173015,4.2892585532173015,0.03326411115882877,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,68.05033089235155,0
65,gradual2,keimola,0.5919499999999983,4.321863382152955,4.321863382152955,0.03260482893565353,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,72.37219427450451,0
66,gradual2,keimola,0.5919799999999983,4.353822114509896,4.353822114509896,0.0319587323569408,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,76.7260163890144,0
67,gradual2,keimola,0.5920099999999983,4.385147672219702,4.385147672219702,0.03132555770980616,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,81.1111640612341,0
68,gradual2,keimola,0.5920399999999982,4.415852718775312,4.415852718775312,0.030705046555610238,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,85.52701678000942,0
69,gradual2,keimola,0.5920699999999982,4.445949664399805,4.445949664399805,0.030096945624492832,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,89.97296644440922,0
70,gradual2,keimola,0.5920999999999982,4.475450671111801,4.475450671111801,0.02950100671199607,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,94.44841711552102,0
71,gradual2,keimola,0.5921299999999982,4.504367657689571,4.504367657689571,0.02891698657776942,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,98.9527847732106,0
72,gradual2,keimola,0.5921599999999981,4.532712304535778,4.532712304535778,0.02834464684620741,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,3.4854970777463734,0
73,gradual2,keimola,0.5921899999999981,4.560496058445059,4.560496058445059,0.027783753909281117,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,8.045993136191433,0
74,gradual2,keimola,0.5922199999999981,4.587730137276157,4.587730137276157,0.027234078831098074,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,12.63372327346759,0
75,gradual2,keimola,0.5922499999999981,4.614425534530634,4.614425534530634,0.02669539725447656,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,17.248148807998223,0
76,gradual2,keimola,0.592279999999998,4.640593023840022,4.640593023840022,0.026167489309388614,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,21.888741831838246,0
77,gradual2,keimola,0.592309999999998,4.6662431633632195,4.6662431633632195,0.02565013952319717,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,26.554984995201465,0
78,gradual2,keimola,0.592339999999998,4.691386300095957,4.691386300095957,0.025143136732737048,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,31.246371295297422,0
79,gradual2,keimola,0.592369999999998,4.7160325740940365,4.7160325740940365,0.02464627399807995,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,35.96240386939146,0
80,gradual2,keimola,0.5923999999999979,4.740191922612155,4.740191922612155,0.024159348518118406,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,40.70259579200361,0
81,gradual2,keimola,0.5924299999999979,4.763874084159909,4.763874084159909,0.02368216154775382,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,45.46646987616352,0
82,gradual2,keimola,0.5924599999999979,4.7870886024767145,4.7870886024767145,0.023214518316805766,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,50.25355847864024,0
83,gradual2,keimola,0.5924899999999979,4.809844830427174,4.809844830427174,0.022756227950459618,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,55.06340330906741,0
84,gradual2,keimola,0.5925199999999978,4.832151933818636,4.832151933818636,0.022307103391462135,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,59.89555524288605,0
85,gradual2,keimola,0.5925499999999978,4.854018895142261,4.854018895142261,0.021866961323624423,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,64.74957413802831,0
86,gradual2,keimola,0.5925799999999978,4.875454517239419,4.875454517239419,0.021435622097158102,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,69.62502865526773,0
87,gradual2,keimola,0.5926099999999977,4.896467426894631,4.896467426894631,0.021012909655212297,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,74.52149608216236,0
88,gradual2,keimola,0.5926399999999977,4.91706607835674,4.91706607835674,0.02059865146210882,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,79.4385621605191,0
89,gradual2,keimola,0.5926699999999977,4.937258756789603,4.937258756789603,0.02019267843286343,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,84.3758209173087,0
90,gradual2,keimola,0.5926999999999977,4.95705358165381,4.95705358165381,0.019794824864206362,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,89.33287449896251,0
91,gradual2,keimola,0.5927299999999976,4.976458510020734,4.976458510020734,0.019404928366924423,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,94.30933300898324,0
92,gradual2,keimola,0.5927599999999976,4.995481339820316,4.995481339820316,0.019022829799581586,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,99.30481434880356,0
93,gradual2,keimola,0.5927899999999976,5.014129713023905,5.014129713023905,0.018648373203589586,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,4.318944061827466,0
94,gradual2,keimola,0.5928199999999976,5.032411118763429,5.032411118763429,0.01828140573952375,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,9.351355180590895,0
95,gradual2,keimola,0.5928499999999975,5.050332896388161,5.050332896388161,0.017921777624732016,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,14.401688076979056,0
96,gradual2,keimola,0.5928799999999975,5.067902238460398,5.067902238460398,0.01756934207223715,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,19.469590315439454,0
97,gradual2,keimola,0.5929099999999975,5.085126193691188,5.085126193691188,0.01722395523079001,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,24.554716509130643,0
98,gradual2,keimola,0.5929399999999975,5.102011669817365,5.102011669817365,0.016885476126176968,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,29.656728178948008,0
99,gradual2,keimola,0.5929699999999974,5.118565436421015,5.118565436421015,0.016553766603649933,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,34.77529361536902,0
100,gradual2,keimola,0.5929999999999974,5.134794127692594,5.134794127692594,0.016228691271578555,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,39.91008774306162,0
101,gradual2,keimola,0.5930299999999974,5.150704245138748,5.150704245138748,0.015910117446154004,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,45.060791988200364,0
102,gradual2,keimola,0.5930599999999974,5.166302160235972,5.166302160235972,0.015597915097224302,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,50.227094148436336,0
103,gradual2,keimola,0.5930899999999973,5.181594117031246,5.181594117031246,0.01529195679527362,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,55.40868826546758,0
104,gradual2,keimola,0.5931199999999973,5.196586234690621,5.196586234690621,0.014992117659375026,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,60.6052745001582,0
105,gradual2,keimola,0.5931499999999973,5.2112845099968155,5.2112845099968155,0.01469827530619483,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,65.81655901015502,0
106,gradual2,keimola,0.5931799999999973,5.225694819796871,5.225694819796871,0.014410309800055643,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,71.04225382995189,0
107,gradual2,keimola,0.5932099999999972,5.239822923400936,5.239822923400936,0.014128103604065245,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,76.28207675335283,0
108,gradual2,keimola,0.5932399999999972,5.253674464932914,5.253674464932914,0.013851541531977318,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,81.53575121828574,0
109,gradual2,keimola,0.5932699999999972,5.267254975634259,5.267254975634259,0.01358051070134536,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,86.80300619392,0
110,gradual2,keimola,0.5932999999999972,5.280569876121575,5.280569876121575,0.013314900487316095,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,92.08357607004157,0
111,gradual2,keimola,0.5933299999999971,5.293624478599142,5.293624478599142,0.013054602477566846,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,97.37720054864072,0
112,gradual2,keimola,0.5933599999999971,5.306423989027152,5.306423989027152,0.012799510428010308,110,0.0,0.0,0.0,0.0,0,0,0,1,4,2.6836245376678676,0
113,gradual2,keimola,0.5933899999999971,5.318973509246611,5.318973509246611,0.012549520219458543,110,0.0,0.0,0.0,0.0,0,0,0,1,4,8.002598046914478,0
114,gradual2,keimola,0.5934199999999971,5.331278039061678,5.331278039061678,0.0123045298150668,110,0.0,0.0,0.0,0.0,0,0,0,1,4,13.333876085976156,0
115,gradual2,keimola,0.593449999999997,5.343342478280443,5.343342478280443,0.012064439218764988,110,0.0,0.0,0.0,0.0,0,0,0,1,4,18.6772185642566,0
116,gradual2,keimola,0.593479999999997,5.355171628714835,5.355171628714835,0.011829150434392588,110,0.0,0.0,0.0,0.0,0,0,0,1,4,24.032390192971434,0
117,gradual2,keimola,0.593509999999997,5.366770196140536,5.366770196140536,0.011598567425700423,110,0.0,0.0,0.0,0.0,0,0,0,1,4,29.39916038911197,0
118,gradual2,keimola,0.593539999999997,5.378142792217723,5.378142792217723,0.011372596077187325,110,0.0,0.0,0.0,0.0,0,0,0,1,4,34.77730318132969,0
119,gradual2,keimola,0.5935699999999969,5.38929393637337,5.38929393637337,0.01115114415564733,110,0.0,0.0,0.0,0.0,0,0,0,1,4,40.16659711770306,0
120,gradual2,keimola,0.5935999999999969,5.400228057645904,5.400228057645904,0.010934121272534014,110,0.0,0.0,0.0,0.0,0,0,0,1,4,45.56682517534897,0
121,gradual2,keimola,0.5936299999999969,5.410949496492982,5.410949496492982,0.010721438847077991,110,0.0,0.0,0.0,0.0,0,0,0,1,4,50.97777467184195,0
122,gradual2,keimola,0.5936599999999969,5.421462506563124,5.421462506563124,0.010513010070141604,110,0.0,0.0,0.0,0.0,0,0,0,1,4,56.39923717840507,0
123,gradual2,keimola,0.5936899999999968,5.431771256431858,5.431771256431858,0.010308749868734424,110,0.0,0.0,0.0,0.0,0,0,0,1,4,61.83100843483693,0
124,gradual2,keimola,0.5937199999999968,5.4418798313032255,5.4418798313032255,0.010108574871367182,110,0.0,0.0,0.0,0.0,0,0,0,1,4,67.27288826614016,0
125,gradual2,keimola,0.5937499999999968,5.451792234677157,5.451792234677157,0.009912403373931511,110,0.0,0.0,0.0,0.0,0,0,0,1,4,72.72468050081731,0
126,gradual2,keimola,0.5937799999999968,5.461512389983611,5.461512389983611,0.009720155306453648,110,0.0,0.0,0.0,0.0,0,0,0,1,4,78.18619289080092,0
127,gradual2,keimola,0.5938099999999967,5.471044142183942,5.471044142183942,0.009531752200331312,110,0.0,0.0,0.0,0.0,0,0,0,1,4,83.65723703298487,0
128,gradual2,keimola,0.5938399999999967,5.480391259340266,5.480391259340266,0.009347117156323748,110,0.0,0.0,0.0,0.0,0,0,0,1,5,2.7438303186058164,0
129,gradual2,keimola,0.5938699999999967,5.489557434153454,5.489557434153454,0.009166174813188377,110,0.0,0.0,0.0,0.0,0,0,0,1,5,8.23338775275927,0
130,gradual2,keimola,0.5938999999999967,5.498546285470386,5.498546285470386,0.008988851316932056,110,0.0,0.0,0.0,0.0,0,0,0,1,5,13.731934038229657,0
131,gradual2,keimola,0.5939299999999966,5.507361359760978,5.507361359760978,0.008815074290591696,110,0.0,0.0,0.0,0.0,0,0,0,1,5,19.239295397990634,0
132,gradual2,keimola,0.5939599999999966,5.516006132565757,5.516006132565757,0.008644772804778711,110,0.0,0.0,0.0,0.0,0,0,0,1,5,24.75530153055639,0
133,gradual2,keimola,0.5939899999999966,5.524484009914442,5.524484009914442,0.008477877348685325,110,0.0,0.0,0.0,0.0,0,0,0,1,5,30.279785540470833,0
134,gradual2,keimola,0.5940199999999966,5.532798329716151,5.532798329716151,0.008314319801709047,110,0.0,0.0,0.0,0.0,0,0,0,1,5,35.812583870186984,0
135,gradual2,keimola,0.5940499999999965,5.540952363121832,5.540952363121832,0.008154033405681105,110,0.0,0.0,0.0,0.0,0,0,0,1,5,41.353536233308816,0
136,gradual2,keimola,0.5940799999999965,5.548949315859389,5.548949315859389,0.00799695273755674,110,0.0,0.0,0.0,0.0,0,0,0,1,5,46.902485549168205,0
137,gradual2,keimola,0.5941099999999965,5.556792329542205,5.556792329542205,0.007843013682816036,110,0.0,0.0,0.0,0.0,0,0,0,1,5,52.45927787871041,0
138,gradual2,keimola,0.5941399999999964,5.564484482951357,5.564484482951357,0.0076921534091525245,110,0.0,0.0,0.0,0.0,0,0,0,1,5,58.02376236166177,0
139,gradual2,keimola,0.5941699999999964,5.572028793292333,5.572028793292333,0.007544310340975358,110,0.0,0.0,0.0,0.0,0,0,0,1,5,63.5957911549541,0
140,gradual2,keimola,0.5941999999999964,5.579428217426482,5.579428217426482,0.007399424134149513,110,0.0,0.0,0.0,0.0,0,0,0,1,5,69.17521937238058,0
141,gradual2,keimola,0.5942299999999964,5.58668565307795,5.58668565307795,0.007257435651467858,110,0.0,0.0,0.0,0.0,0,0,0,1,5,74.76190502545853,0
142,gradual2,keimola,0.5942599999999963,5.593803940016386,5.593803940016386,0.007118286938435858,110,0.0,0.0,0.0,0.0,0,0,0,1,5,80.35570896547492,0
143,gradual2,keimola,0.5942899999999963,5.6007858612160675,5.6007858612160675,0.006981921199681551,110,0.0,0.0,0.0,0.0,0,0,0,1,5,85.95649482669099,0
144,gradual2,keimola,0.5943199999999963,5.607634143991746,5.607634143991746,0.006848282775678172,110,0.0,0.0,0.0,0.0,0,0,0,1,6,5.170330996963415,0
145,gradual2,keimola,0.5943499999999963,5.614351461111907,5.614351461111907,0.006717317120161326,110,0.0,0.0,0.0,0.0,0,0,0,1,6,10.784682458075322,0
146,gradual2,keimola,0.5943799999999962,5.620940431889666,5.620940431889666,0.006588970777759329,110,0.0,0.0,0.0,0.0,0,0,0,1,6,16.405622889964988,0
147,gradual2,keimola,0.5944099999999962,5.6274036232518725,5.6274036232518725,0.006463191362206189,110,0.0,0.0,0.0,0.0,0,0,0,1,6,22.03302651321686,0
148,gradual2,keimola,0.5944399999999962,5.633743550786836,5.633743550786836,0.006339927534963152,110,0.0,0.0,0.0,0.0,0,0,0,1,6,27.666770064003696,0
149,gradual2,keimola,0.5944699999999962,5.639962679771099,5.639962679771099,0.006219128984263023,110,0.0,0.0,0.0,0.0,0,0,0,1,6,33.306732743774795,0
150,gradual2,keimola,0.5944999999999961,5.646063426175672,5.646063426175672,0.006100746404573698,110,0.0,0.0,0.0,0.0,0,0,0,1,6,38.95279616995047,0
151,gradual2,keimola,0.5945299999999961,5.65204815765216,5.65204815765216,0.005984731476488037,110,0.0,0.0,0.0,0.0,0,0,0,1,6,44.60484432760263,0
152,gradual2,keimola,0.5945599999999961,5.657919194499115,5.657919194499115,0.00587103684695478,110,0.0,0.0,0.0,0.0,0,0,0,1,6,50.26276352210174,0
153,gradual2,keimola,0.5945899999999961,5.6636788106091345,5.6636788106091345,0.005759616110019294,110,0.0,0.0,0.0,0.0,0,0,0,1,6,55.92644233271088,0
154,gradual2,keimola,0.594619999999996,5.6693292343969475,5.6693292343969475,0.005650423787812997,110,0.0,0.0,0.0,0.0,0,0,0,1,6,61.595771567107825,0
155,gradual2,keimola,0.594649999999996,5.674872649709009,5.674872649709009,0.005543415312061484,110,0.0,0.0,0.0,0.0,0,0,0,1,6,67.27064421681683,0
156,gradual2,keimola,0.594679999999996,5.680311196714825,5.680311196714825,0.005438547005816474,110,0.0,0.0,0.0,0.0,0,0,0,1,6,72.95095541353166,0
157,gradual2,keimola,0.594709999999996,5.685646972780532,5.685646972780532,0.005335776065706455,110,0.0,0.0,0.0,0.0,0,0,0,1,6,78.63660238631219,0
158,gradual2,keimola,0.5947399999999959,5.690882033324925,5.690882033324925,0.005235060544393377,110,0.0,0.0,0.0,0.0,0,0,0,1,6,84.32748441963712,0
159,gradual2,keimola,0.5947699999999959,5.6960183926584165,5.6960183926584165,0.005136359333491214,110,0.0,0.0,0.0,0.0,0,0,0,1,7,3.6297048385762167,0
160,gradual2,keimola,0.5947999999999959,5.701058024805253,5.701058024805253,0.005039632146836226,110,0.0,0.0,0.0,0.0,0,0,0,1,7,9.33076286338147,0
161,gradual2,keimola,0.5948299999999959,5.706002864309147,5.706002864309147,0.004944839503894016,110,0.0,0.0,0.0,0.0,0,0,0,1,7,15.036765727690616,0
162,gradual2,keimola,0.5948599999999958,5.710854807022963,5.710854807022963,0.004851942713816726,110,0.0,0.0,0.0,0.0,0,0,0,1,7,20.74762053471358,0
