tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
12,KeimolaAccelerator2,keimola,0.1,0.21528327626519994,0.21528327626519994,0.016014627014995897,inf,0.0,0,0,0,1.4511194630052018,FIXME
13,KeimolaAccelerator2,keimola,0.1,0.23097761073989598,0.23097761073989598,0.015694334474696037,inf,0.0,0,0,0,1.6820970737450978,FIXME
14,KeimolaAccelerator2,keimola,0.1,0.24635805852509818,0.24635805852509818,0.0153804477852022,inf,0.0,0,0,0,1.928455132270196,FIXME
15,KeimolaAccelerator2,keimola,0.1,0.261430897354596,0.261430897354596,0.015072838829497837,inf,0.0,0,0,0,2.189886029624792,FIXME
16,KeimolaAccelerator2,keimola,0.1,0.2762022794075043,0.2762022794075043,0.014771382052908288,inf,0.0,0,0,0,2.4660883090322963,FIXME
17,KeimolaAccelerator2,keimola,0.1,0.2906782338193543,0.2906782338193543,0.014475954411850012,inf,0.0,0,0,0,2.7567665428516506,FIXME
18,KeimolaAccelerator2,keimola,0.1,0.30486466914296706,0.30486466914296706,0.014186435323612745,inf,0.0,0,0,0,3.0616312119946176,FIXME
19,KeimolaAccelerator2,keimola,0.1,0.3187673757601077,0.3187673757601077,0.013902706617140659,inf,0.0,0,0,0,3.3803985877547253,FIXME
20,KeimolaAccelerator2,keimola,0.1,0.33239202824490555,0.33239202824490555,0.013624652484797828,inf,0.0,0,0,0,3.712790615999631,FIXME
21,KeimolaAccelerator2,keimola,0.1,0.34574418768000736,0.34574418768000736,0.013352159435101818,inf,0.0,0,0,0,4.058534803679638,FIXME
22,KeimolaAccelerator2,keimola,0.1,0.35882930392640766,0.35882930392640766,0.013085116246400297,inf,0.0,0,0,0,4.417364107606046,FIXME
23,KeimolaAccelerator2,keimola,0.1,0.371652717847879,0.371652717847879,0.01282341392147135,inf,0.0,0,0,0,4.789016825453925,FIXME
24,KeimolaAccelerator2,keimola,0.1,0.3842196634909216,0.3842196634909216,0.012566945643042615,inf,0.0,0,0,0,5.173236488944847,FIXME
25,KeimolaAccelerator2,keimola,0.1,0.39653527022110335,0.39653527022110335,0.012315606730181727,inf,0.0,0,0,0,5.56977175916595,FIXME
26,KeimolaAccelerator2,keimola,0.1,0.40860456481668095,0.40860456481668095,0.012069294595577595,inf,0.0,0,0,0,5.978376323982631,FIXME
27,KeimolaAccelerator2,keimola,0.1,0.4204324735203473,0.4204324735203473,0.011827908703666346,inf,0.0,0,0,0,6.398808797502978,FIXME
28,KeimolaAccelerator2,keimola,0.1,0.43202382404994033,0.43202382404994033,0.011591350529593036,inf,0.0,0,0,0,6.8308326215529185,FIXME
29,KeimolaAccelerator2,keimola,0.1,0.4433833475689415,0.4433833475689415,0.011359523519001158,inf,0.0,0,0,0,7.27421596912186,FIXME
30,KeimolaAccelerator2,keimola,0.1,0.454515680617563,0.454515680617563,0.01113233304862149,inf,0.0,0,0,0,7.728731649739423,FIXME
