map_id,tick,car,throttle,switch_lane,velocity_x,velocity_y,coord_x,coord_y,angle,angle_offset,lap,piece_id,piece_pos,lane_start,lane_end,is_crashed,velocity
BYAW0P3YPS31LXW035Y7,1616,python_unmodified_red,,,-1.8643547209166786,-4.639416070433362,366.060346864547,-104.99894751790374,291.78601560013703,0.0,2,8,79.84991765378032,0,0,,
BYAW0P3YPS31LXW035Y7,1617,python_unmodified_red,,,1.6291202747567246,-4.727152116272145,361.43477219139544,-106.89727507734553,292.5,0.0,2,9,2.3831104970482215,0,0,,
BYAW0P3YPS31LXW035Y7,1618,python_unmodified_red,,,1.629120274756725,-4.727152116272146,356.815374528839,-108.81069223917096,292.5,0.0,2,9,7.383110497048187,0,0,,
BYAW0P3YPS31LXW035Y7,1619,python_unmodified_red,,,1.6291202747567253,-4.727152116272147,352.19597686628265,-110.7241094009964,292.5,0.0,2,9,12.383110497048154,0,0,,
BYAW0P3YPS31LXW035Y7,1620,python_unmodified_red,,,1.6291202747567255,-4.727152116272148,347.5765792037262,-112.63752656282185,292.5,0.0,2,9,17.383110497048122,0,0,,
BYAW0P3YPS31LXW035Y7,1621,python_unmodified_red,,,1.629120274756726,-4.727152116272149,342.9571815411698,-114.55094372464728,292.5,0.0,2,9,22.38311049704809,0,0,,
BYAW0P3YPS31LXW035Y7,1622,python_unmodified_red,,,1.6291202747567262,-4.7271521162721495,338.33778387861344,-116.46436088647272,292.5,0.0,2,9,27.383110497048058,0,0,,
BYAW0P3YPS31LXW035Y7,1623,python_unmodified_red,,,1.6291202747567264,-4.72715211627215,333.718386216057,-118.37777804829815,292.5,0.0,2,9,32.38311049704803,0,0,,
BYAW0P3YPS31LXW035Y7,1624,python_unmodified_red,,,1.6291202747567266,-4.727152116272151,329.0989885535006,-120.29119521012359,292.5,0.0,2,9,37.383110497048,0,0,,
BYAW0P3YPS31LXW035Y7,1625,python_unmodified_red,,,1.629120274756727,-4.727152116272151,324.4795908909442,-122.20461237194904,292.5,0.0,2,9,42.38311049704797,0,0,,
BYAW0P3YPS31LXW035Y7,1626,python_unmodified_red,,,1.6291202747567273,-4.727152116272152,319.8601932283878,-124.11802953377448,292.5,0.0,2,9,47.383110497047944,0,0,,
BYAW0P3YPS31LXW035Y7,1627,python_unmodified_red,,,1.6291202747567275,-4.727152116272153,315.2407955658314,-126.03144669559991,292.5,0.0,2,9,52.383110497047916,0,0,,
BYAW0P3YPS31LXW035Y7,1628,python_unmodified_red,,,1.629120274756728,-4.727152116272154,310.62139790327495,-127.94486385742536,292.5,0.0,2,9,57.38311049704789,0,0,,
BYAW0P3YPS31LXW035Y7,1629,python_unmodified_red,,,1.6291202747567282,-4.727152116272155,306.00200024071853,-129.8582810192508,292.5,0.0,2,9,62.383110497047866,0,0,,
